slide_id,tss,stain_condition,rgb_mean_r,rgb_mean_g,rgb_mean_b,rgb_std_r,rgb_std_g,rgb_std_b,lab_mean_l,lab_mean_a,lab_mean_b,lab_std_l,lab_std_a,lab_std_b,n_patches_used
TCGA-E9-A226-01Z-00-DX1.14f1f4c7-4e6e-4574-af20-60d2ab511b2a,E9,macenko,185.80180460214615,218.13757145404816,234.91314792633057,68.55930389860742,28.2506843445849,20.040419395245216,219.9187312722206,124.47366517782211,117.68577092885971,25.792201148241503,14.99089938789738,8.06232130116509,256
TCGA-E9-A227-01Z-00-DX1.823062BF-3444-489B-AF91-AAD4ECAA1DC7,E9,macenko,189.87040185928345,208.7055082321167,229.22082197666168,61.69274522533347,28.073020705612247,21.4071298192843,213.33303940296173,128.151362657547,116.87399691343307,24.720301521041133,16.294661768764026,6.898431623313032,256
TCGA-E9-A228-01Z-00-DX1.adbeed20-3b14-44fe-a98a-3bf7cecea30a,E9,macenko,208.45645600557327,220.15081357955933,235.27607840299606,49.87297630626507,29.97310675702923,21.059823757132175,223.87624317407608,128.49002319574356,119.93118053674698,25.546117351315438,13.724033364237558,6.179727474236294,256
TCGA-E9-A229-01Z-00-DX1.5B448B88-DA0C-44FF-87B3-20649A4A26FE,E9,macenko,181.87755405902863,213.1178070306778,231.96584326028824,67.03522939090351,27.15904652809467,20.75107507203793,215.81844455003738,125.31638169288635,116.83551931381226,24.49940870558504,15.74785756640893,7.354479878513838,256
TCGA-E9-A22A-01Z-00-DX1.d986c9eb-2c54-4663-a54b-04c0756db6db,E9,macenko,203.87654322385788,216.12907147407532,232.56752306222916,56.59059682089256,29.816363786019068,21.222182353022664,220.73198837041855,129.1433458328247,119.51950001716614,25.470304197953446,14.848817253365782,6.541003822590626,256
TCGA-E9-A22B-01Z-00-DX1.01692f98-bd7c-4b02-990c-53560276baa0,E9,macenko,207.0659241080284,219.08824521303177,234.0207058787346,52.48080979203681,29.725028208752168,21.70853727832006,222.87033247947693,128.2538207769394,120.00531131029129,25.55286369272965,14.227489515718126,6.064723266457788,256
TCGA-E9-A22D-01Z-00-DX1.b2867437-0add-4b7d-8002-fb09ed961942,E9,macenko,186.76097309589386,211.9627879858017,230.36699897050858,62.27917468487444,28.35048373422001,21.946600592712226,215.08711916208267,125.85837829113007,117.2791531085968,25.043879776458525,16.026903669230762,6.555518386197089,256
TCGA-E9-A22E-01Z-00-DX1.3d5b1ba6-466f-4852-b1fc-bc29ef3be9a2,E9,macenko,190.9347516298294,218.19737535715103,234.06470096111298,64.64853358255498,29.634945290534812,21.78203970412419,220.1975992321968,124.81568217277527,118.32913517951965,26.32427883886238,15.76517747583381,7.042569050163741,256
TCGA-E9-A22G-01Z-00-DX1.2b47e321-7910-40ec-ad1c-c4e08ed26334,E9,macenko,161.62554395198822,209.47211909294128,231.71718752384186,78.11535348596686,28.15363369095699,20.78328465194372,210.6755816936493,121.99931818246841,113.82975554466248,26.045733836572357,17.687855956213582,8.00360191676533,256
TCGA-E9-A22H-01Z-00-DX1.0ee39fd1-b077-40ea-bd0d-8a3db474fdd5,E9,macenko,153.87398374080658,210.51707565784454,231.88995629549026,73.8807735841864,29.036490496271163,21.747918102426354,209.83226692676544,118.97472220659256,113.18911439180374,27.228288028759373,15.462777224448802,8.132594316189309,256
